label,text
0,"my cat is a tsundere bitch, i give her a kiss, she give me a bloody scratch on my cheek."
0,you know the most ironic thing about bill and melinda gates splitting up? he can no longer get up dates. ( if you missed his comments on profitting from #indiacovidcrisis on sky news... link - also he zuckerberg &amp; koch are pretty evil! link )
0,username we have lost it; &amp; our leaders (if we can call them!) have no shame #indiacovidcrisis
0,"username yes! i donât care what any doctor, celebrity or politician says. i am not comfortable putting this particular vaccine in my body. that is my right. the shameless bullying has to stop. #covidvaccination #covidvaccine"
0,"bill gates demanding america not to share the #covid19 vaccine formulas with #india is absolutely disgusting. donâ€ trade mark t feel sorry for his divorce, when he is willing to let millions die. #billgates #covidemergencyindia #stayhome #indiacovidcrisis"
1,fuck off i dont care anymore
0,"india reported 357,229 new cases over the last 24 hours, while deaths rose 3,449 for a toll of 222,408, username data showed but it is absolutely wrong . there is a massacre of death. every person has lost there loved one #covidindia #resignmodi"
1,username ok good now fuck off
1,"username you can't sweep #islamophobia #antiblackracism #antiindigenousracism under the carpet by this tweet. this is how white supremacy continues to manifest. face it, acknowledge it, change it w/ action &amp; polices w/ accountability measures fire smiling and being nice does not erase racism"
0,another request to unfollow me if you are still calling #wuhanvirus as either covid or corona.
1,#cancel12thboardexams2021 #resign_pm_modi username because of your overconfidence and ignorance hundreds of indian citizens are dying everyday and now you are ignoring lakhs of student's daily plea to cancel exam... link
1,username fuck that must both hurt and piss you off. so direspectful
0,"if you think math is hard, imagine what it was like before zero was invented (just try the easy multiplication of xvii x ml in your head w/out conversion winking face ) we owe a debt to indian mathematicians who described operational zero in 658ce folded hands #indiacovidcrisis"
0,i feel 10x better than i felt 3 weeks ago. lmao &amp; i handled that shit on my own flexed biceps: medium skin tone 
1,seeing a zero has never been so satisfying!#resignpmmodi #bjpmuktkerala #keralaelections #keralaassemblypolls #electionresult link
0,username i think that having this show on in may 2021 is in poor taste considering all the sick and dying people in india. the show is about rich spoiled indian families. that is what is wrong with india. the rich do not help the poor. bad karma #
1,"when someone dies, we always had the liberty to blame god for taking away our dear one ! now the irony of india is we can't even blame #narendramodi for his impaired vision . #covid19 #resign_pm_modi"
1,username username username username this is embarrassing for you like go shag your brother fucking hell ð
1,"dear foreign countries you all are serving oxygen, ambulance, medical equipments etc. but the most likely we want a prime minister. if you can make it it's the big deal you have done to this country. #resignpmmodi #saveindia"
1,"username username well pimp, bbc says wait your turn because this drawing is more important than human life."
1,you are a evil sick person username. this country is filled with unworthy politicians but no one is as unworthy as you. thousands are dying &amp; you still have the audacity to speak like this. you murdered thousands. #resignmodi #modiresign #modikavaccinejumla #resignpmmodi link
1,username username username #resign_pm_modi #modidisasterforindia modi and his entire troop of idiots should be held for crime against humanity. what an unmitigated disaster this fellow has proved for india !
1,username sooooon. maybe one day when weâ€ trade mark re visiting his dads place as theyâ€ trade mark re in burgess hill so like 15 mins on the train. just hassle now bc dog. so need to find someone willing to look after the little shitbag for a night
0,i do not comply! #covid19 #covidvaccine #insanity link
0,"ion know what the hype is but ion like head til i cry, dick me down til i cry ð¤£"
0,username bloody hell chap! you're looking proper great!
0,"pls make the #covidvaccine available.#ahmednagar whenever i'm going to book slot for vaccination, it get disappear within fraction of second, like flash sale. slot opening time is also not fixed, something wrong is happening inside. username username username"
0,username me out and calling me a cunt. you donât even follow me. you enlist the help of your non existent followers to gang up as well. real champion for mental health bud! keep up the good work.
0,"why are we not talking about #bengalviolence. literally innocent people are dying, murdered, rape by some goons and the state government just asking people to calm. what the hell you are doing? username #bengalburning #bengalelection2021 #bengalisburning"
1,username john lee hooker
1,"you have failed to save people from disaster , have some dignity and #resign_pm_modi"
0,"with deaths mounting and a touted vaccine rollout faltering badly, #modi has pushed much of the responsibility for fighting the virus onto poorly equipped and unprepared state govts &amp; even onto patients themselves, critics say. #indiacovidcrisis link"
1,robert you can come to me at the end of july :) idk what about abdul .asshole dont keep animals at home. come join us in ours factory i have a pland to realise for 100k pln monthly on head come we will work this out and go to miley. we can pay for a jet to la but leave itto miley
1,username will you please allow india to breath now at least. enough of your services to my nation. #resignmodi
